"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"104306","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-20
"104308","pacific heights","san francisco","san francisco",1650,1,NA,NA,0,NA,NA,NA,2004-09-21
"104309","pacific heights","san francisco","san francisco",1895,1,NA,NA,0,NA,NA,NA,2004-09-21
"104310","pacific heights","san francisco","san francisco",2275,1,NA,NA,0,NA,NA,NA,2004-09-21
"104311","pacific heights","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2004-09-21
"104313","pacific heights","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2004-09-21
"104314","pacific heights","san francisco","san francisco",2650,1,1,NA,0,NA,NA,NA,2004-09-21
"104316","pacific heights","san francisco","san francisco",2300,1,1,NA,0,NA,NA,NA,2006-01-16
"104317","pacific heights","san francisco","san francisco",2500,1,1,NA,0,NA,NA,NA,2006-01-16
"104318","pacific heights","san francisco","san francisco",3000,1,1,NA,0,NA,NA,NA,2006-01-16
"104319","pacific heights","san francisco","san francisco",5650,2,NA,NA,0,NA,NA,NA,2008-02-20
"104320","pacific heights","san francisco","san francisco",15000,3,NA,NA,0,NA,NA,NA,2008-02-20
"104321","pacific heights","san francisco","san francisco",11000,3,NA,NA,0,NA,NA,NA,2015-12-18
"104324","pacific heights","san francisco","san francisco",1600,1,NA,NA,0,NA,NA,NA,2004-09-22
"104325","pacific heights","san francisco","san francisco",1695,1,NA,NA,0,NA,NA,NA,2004-09-22
"104326","pacific heights","san francisco","san francisco",2195,1,NA,NA,0,NA,NA,NA,2004-09-22
"104327","pacific heights","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2004-11-15
"104329","pacific heights","san francisco","san francisco",1575,1,1,NA,0,NA,NA,NA,2004-11-15
"104330","pacific heights","san francisco","san francisco",1750,2,NA,NA,0,NA,NA,NA,2004-11-15
"104331","pacific heights","san francisco","san francisco",1550,1,NA,NA,0,NA,NA,NA,2006-01-26
"104332","pacific heights","san francisco","san francisco",3000,1,1,NA,0,NA,NA,NA,2006-05-03
"104334","pacific heights","san francisco","san francisco",1795,1,NA,NA,0,NA,NA,NA,2004-09-23
"104335","pacific heights","san francisco","san francisco",2200,1,NA,NA,0,NA,NA,NA,2004-09-23
"104336","pacific heights","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2004-09-23
"104337","pacific heights","san francisco","san francisco",2600,1,NA,1300,0,NA,NA,NA,2004-09-23
"104338","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-23
"104339","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2004-09-23
"104340","pacific heights","san francisco","san francisco",6000,3,2.5,NA,0,NA,NA,NA,2004-09-23
"104341","pacific heights","san francisco","san francisco",6350,3,2.5,NA,0,NA,NA,NA,2004-09-23
"104343","pacific heights","san francisco","san francisco",2750,2,NA,NA,0,NA,NA,NA,2008-02-28
"104344","pacific heights","san francisco","san francisco",5850,2,NA,NA,0,NA,NA,NA,2008-02-28
"104345","pacific heights","san francisco","san francisco",980,1,NA,NA,0,NA,NA,NA,2004-09-24
"104346","pacific heights","san francisco","san francisco",2450,1,NA,NA,0,NA,NA,NA,2004-09-24
"104348","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-24
"104349","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2004-09-24
"104350","pacific heights","san francisco","san francisco",2950,2,NA,NA,0,NA,NA,NA,2004-09-24
"104351","pacific heights","san francisco","san francisco",4000,3,NA,NA,0,NA,NA,NA,2004-09-24
"104353","pacific heights","san francisco","san francisco",1600,1,NA,NA,0,NA,NA,NA,2004-09-25
"104354","pacific heights","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2004-09-25
"104355","pacific heights","san francisco","san francisco",2300,2,NA,NA,0,NA,NA,NA,2004-09-25
"104356","pacific heights","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2004-09-25
"104358","pacific heights","san francisco","san francisco",2500,2,NA,NA,0,NA,NA,NA,2004-09-25
"104359","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-25
"104360","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2004-09-25
"104361","pacific heights","san francisco","san francisco",3000,1,NA,NA,0,NA,NA,NA,2004-09-25
"104363","pacific heights","san francisco","san francisco",3300,1,1,NA,0,NA,NA,NA,2004-09-25
"104365","pacific heights","san francisco","san francisco",4000,2,2,NA,0,NA,NA,NA,2004-09-25
"104366","pacific heights","san francisco","san francisco",4595,3,3,NA,0,NA,NA,NA,2004-09-25
"104367","pacific heights","san francisco","san francisco",6200,3,2.5,NA,0,NA,NA,NA,2006-02-07
"104369","pacific heights","san francisco","san francisco",6300,3,3,NA,0,NA,NA,NA,2012-06-01
"104370","pacific heights","san francisco","san francisco",6950,3,NA,1750,0,NA,NA,NA,2012-06-01
"104372","pacific heights","san francisco","san francisco",1450,1,NA,NA,0,NA,NA,NA,2004-09-26
"104373","pacific heights","san francisco","san francisco",2195,2,NA,NA,0,NA,NA,NA,2004-09-26
"104374","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-26
"104375","pacific heights","san francisco","san francisco",2900,1,NA,NA,0,NA,NA,NA,2004-09-26
"104376","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2004-09-26
"104377","pacific heights","san francisco","san francisco",1750,1,NA,NA,0,NA,NA,NA,2006-02-09
"104378","pacific heights","san francisco","san francisco",2750,1,NA,NA,0,NA,NA,NA,2006-02-09
"104379","pacific heights","san francisco","san francisco",2800,1,NA,NA,0,NA,NA,NA,2006-02-09
"104380","pacific heights","san francisco","san francisco",5750,3,NA,NA,0,NA,NA,NA,2006-02-09
"104381","pacific heights","san francisco","san francisco",6200,3,2.5,NA,0,NA,NA,NA,2006-02-09
"104382","pacific heights","san francisco","san francisco",1100,1,NA,NA,0,NA,NA,NA,2004-09-27
"104384","pacific heights","san francisco","san francisco",1400,1,NA,NA,0,NA,NA,NA,2004-09-27
"104386","pacific heights","san francisco","san francisco",1900,1,NA,NA,0,NA,NA,NA,2004-09-27
"104388","pacific heights","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2004-09-27
"104389","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2004-09-27
"104390","pacific heights","san francisco","san francisco",3900,2,NA,NA,0,NA,NA,NA,2004-09-27
"104391","pacific heights","san francisco","san francisco",2650,2,NA,NA,0,NA,NA,NA,2008-04-09
"104392","pacific heights","san francisco","san francisco",3950,1,NA,NA,0,NA,NA,NA,2008-04-09
"104393","pacific heights","san francisco","san francisco",4150,1,NA,NA,0,NA,NA,NA,2008-04-09
"104394","pacific heights","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2008-04-09
"104395","pacific heights","san francisco","san francisco",980,1,NA,NA,0,NA,NA,NA,2004-09-29
"104396","pacific heights","san francisco","san francisco",1750,1,NA,NA,0,NA,NA,NA,2004-09-29
"104397","pacific heights","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2008-04-12
"104398","pacific heights","san francisco","san francisco",3850,1,NA,NA,0,NA,NA,NA,2008-04-12
"104399","pacific heights","san francisco","san francisco",5000,3,NA,NA,0,NA,NA,NA,2008-04-12
"104401","pacific heights","san francisco","san francisco",1450,1,NA,NA,0,NA,NA,NA,2006-02-19
"104403","pacific heights","san francisco","san francisco",2550,2,2,NA,0,NA,NA,NA,2006-02-19
"104404","pacific heights","san francisco","san francisco",2700,1,1,NA,0,NA,NA,NA,2006-02-19
"104405","pacific heights","san francisco","san francisco",3250,1,1,NA,0,NA,NA,NA,2006-02-19
"104406","pacific heights","san francisco","san francisco",1950,1,NA,NA,0,NA,NA,NA,2004-10-01
"104407","pacific heights","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2004-10-01
"104409","pacific heights","san francisco","san francisco",3200,2,NA,NA,0,NA,NA,NA,2004-10-01
"104410","pacific heights","san francisco","san francisco",2150,1,NA,NA,0,NA,NA,NA,2006-02-20
"104411","pacific heights","san francisco","san francisco",5850,3,NA,NA,0,NA,NA,NA,2006-02-20
"104412","pacific heights","san francisco","san francisco",3500,2,1,NA,0,NA,NA,NA,2008-04-16
"104414","pacific heights","san francisco","san francisco",1550,2,NA,NA,0,NA,NA,NA,2004-10-12
"104415","pacific heights","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2004-10-12
"104416","pacific heights","san francisco","san francisco",2600,2,2,NA,0,NA,NA,NA,2004-10-12
"104417","pacific heights","san francisco","san francisco",3250,3,2,NA,0,NA,NA,NA,2004-10-12
"104418","pacific heights","san francisco","san francisco",3300,1,1,NA,0,NA,NA,NA,2004-10-12
"104419","pacific heights","san francisco","san francisco",3300,2,1,NA,0,NA,NA,NA,2004-10-12
"104420","pacific heights","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2012-01-09
"104421","pacific heights","san francisco","san francisco",2750,1,NA,NA,0,NA,NA,NA,2012-01-09
"104422","pacific heights","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2012-01-09
"104423","pacific heights","san francisco","san francisco",1875,1,NA,NA,0,NA,NA,NA,2005-02-20
"104424","pacific heights","san francisco","san francisco",2500,2,NA,NA,0,NA,NA,NA,2005-02-20
"104425","pacific heights","san francisco","san francisco",1900,1,NA,NA,0,NA,NA,NA,2006-02-21
"104426","pacific heights","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2006-02-21
"104427","pacific heights","san francisco","san francisco",2700,1,1,NA,0,NA,NA,NA,2006-02-21
"104428","pacific heights","san francisco","san francisco",2895,3,1,NA,0,NA,NA,NA,2006-02-21
"104429","pacific heights","san francisco","san francisco",3250,1,1,NA,0,NA,NA,NA,2006-02-21
"104430","pacific heights","san francisco","san francisco",3500,2,1.5,NA,0,NA,NA,NA,2006-02-21
"104431","pacific heights","san francisco","san francisco",3600,1,NA,NA,0,NA,NA,NA,2008-04-20
"104432","pacific heights","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2007-01-17
"104433","pacific heights","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2004-10-13
"104435","pacific heights","san francisco","san francisco",1995,2,NA,NA,0,NA,NA,NA,2006-02-23
"104436","pacific heights","san francisco","san francisco",2295,2,NA,NA,0,NA,NA,NA,2006-02-23
"104437","pacific heights","san francisco","san francisco",2575,1,NA,NA,0,NA,NA,NA,2006-02-23
"104438","pacific heights","san francisco","san francisco",4000,3,3,NA,0,NA,NA,NA,2006-02-23
"104439","pacific heights","san francisco","san francisco",5300,2,NA,NA,0,NA,NA,NA,2006-02-23
"104440","pacific heights","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2008-05-21
"104441","pacific heights","san francisco","san francisco",2295,1,NA,NA,0,NA,NA,NA,2008-05-21
"104442","pacific heights","san francisco","san francisco",7000,4,NA,NA,0,NA,NA,NA,2008-05-21
"104443","pacific heights","san francisco","san francisco",2750,1,NA,NA,0,NA,NA,NA,2006-02-24
"104444","pacific heights","san francisco","san francisco",4995,2,NA,NA,0,NA,NA,NA,2016-01-22
"104445","pacific heights","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2004-10-14
"104446","pacific heights","san francisco","san francisco",1500,1,NA,NA,0,NA,NA,NA,2004-10-14
"104448","pacific heights","san francisco","san francisco",2100,1,NA,NA,0,NA,NA,NA,2004-10-14
"104449","pacific heights","san francisco","san francisco",1495,1,NA,NA,0,NA,NA,NA,2012-01-12
"104450","pacific heights","san francisco","san francisco",1950,1,NA,699,0,NA,NA,NA,2012-01-12
"104451","pacific heights","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2012-01-12
"104452","pacific heights","san francisco","san francisco",3600,2,NA,NA,0,NA,NA,NA,2004-11-26
"104453","pacific heights","san francisco","san francisco",3290,2,NA,NA,0,NA,NA,NA,2012-01-13
"104454","pacific heights","san francisco","san francisco",6850,2,3,NA,0,NA,NA,NA,2012-01-13
"104455","pacific heights","san francisco","san francisco",3895,1,NA,NA,0,NA,NA,NA,2012-02-17
"104457","pacific heights","san francisco","san francisco",3695,1,NA,916,0,NA,NA,NA,2016-01-25
"104458","pacific heights","san francisco","san francisco",3900,1,NA,700,0,NA,NA,NA,2016-01-25
"104459","pacific heights","san francisco","san francisco",1500,1,NA,NA,0,NA,NA,NA,2004-10-31
"104460","pacific heights","san francisco","san francisco",1450,1,NA,NA,0,NA,NA,NA,2004-10-16
"104461","pacific heights","san francisco","san francisco",3250,2,NA,NA,0,NA,NA,NA,2012-01-15
"104462","pacific heights","san francisco","san francisco",1495,1,NA,NA,0,NA,NA,NA,2004-10-17
"104463","pacific heights","san francisco","san francisco",3295,1,NA,NA,0,NA,NA,NA,2016-01-26
"104464","pacific heights","san francisco","san francisco",4200,1,NA,NA,0,NA,NA,NA,2016-01-26
"104465","pacific heights","san francisco","san francisco",6800,3,NA,NA,0,NA,NA,NA,2006-07-05
"104466","pacific heights","san francisco","san francisco",12500,3,NA,NA,0,NA,NA,NA,2006-07-05
"104467","pacific heights","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2008-10-11
"104468","pacific heights","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2008-10-11
"104469","pacific heights","san francisco","san francisco",3400,1,NA,NA,0,NA,NA,NA,2008-10-11
"104470","pacific heights","san francisco","san francisco",3500,2,1,NA,0,NA,NA,NA,2008-10-11
"104471","pacific heights","san francisco","san francisco",1650,1,NA,NA,0,NA,NA,NA,2004-11-30
"104472","pacific heights","san francisco","san francisco",2850,2,1.5,NA,0,NA,NA,NA,2012-07-14
"104473","pacific heights","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2012-07-14
"104474","pacific heights","san francisco","san francisco",3995,1,NA,1200,0,NA,NA,NA,2012-07-14
"104475","pacific heights","san francisco","san francisco",4995,2,NA,NA,0,NA,NA,NA,2012-07-14
"104476","pacific heights","san francisco","san francisco",7995,2,NA,NA,0,NA,NA,NA,2012-07-14
"104477","pacific heights","san francisco","san francisco",9500,2,2,1575,0,NA,NA,NA,2012-07-14
"104478","pacific heights","san francisco","san francisco",16500,7,NA,NA,0,NA,NA,NA,2012-07-14
"104479","pacific heights","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2004-10-19
"104480","pacific heights","san francisco","san francisco",1695,1,NA,NA,0,NA,NA,NA,2004-10-19
"104481","pacific heights","san francisco","san francisco",2500,2,NA,NA,0,NA,NA,NA,2004-10-19
"104482","pacific heights","san francisco","san francisco",3000,3,NA,NA,0,NA,NA,NA,2004-10-19
"104483","pacific heights","san francisco","san francisco",3000,2,NA,1600,0,NA,NA,NA,2004-10-19
"104484","pacific heights","san francisco","san francisco",4100,2,3,NA,0,NA,NA,NA,2004-10-19
"104485","pacific heights","san francisco","san francisco",5600,3,NA,2300,0,NA,NA,NA,2004-10-19
"104486","pacific heights","san francisco","san francisco",8000,3,2.5,NA,0,NA,NA,NA,2011-09-24
"104487","pacific heights","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2012-01-16
"104488","pacific heights","san francisco","san francisco",3724,2,NA,NA,0,NA,NA,NA,2012-01-16
"104491","pacific heights","san francisco","san francisco",2250,1,NA,NA,0,NA,NA,NA,2008-12-17
"104492","pacific heights","san francisco","san francisco",2295,1,NA,NA,0,NA,NA,NA,2008-12-17
"104493","pacific heights","san francisco","san francisco",2675,1,1,NA,0,NA,NA,NA,2008-12-17
"104494","pacific heights","san francisco","san francisco",7500,4,NA,NA,0,NA,NA,NA,2008-12-17
"104495","pacific heights","san francisco","san francisco",6000,2,2,2000,0,NA,NA,NA,2011-12-12
"104496","pacific heights","san francisco","san francisco",3800,2,1,1364,0,NA,NA,NA,2015-06-16
"104497","pacific heights","san francisco","san francisco",4295,2,NA,NA,0,NA,NA,NA,2015-06-16
"104498","pacific heights","san francisco","san francisco",12500,3,NA,3200,0,NA,NA,NA,2012-07-29
"104499","pacific heights","san francisco","san francisco",1000,2,NA,NA,0,NA,NA,NA,2008-12-18
"104500","pacific heights","san francisco","san francisco",3845,2,NA,NA,0,NA,NA,NA,2008-12-18
"104501","pacific heights","san francisco","san francisco",4500,2,2,NA,0,NA,NA,NA,2008-12-18
"104502","pacific heights","san francisco","san francisco",2350,1,NA,1550,0,NA,NA,NA,2011-09-30
"104503","pacific heights","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2007-04-09
"104504","pacific heights","san francisco","san francisco",5750,2,1,2000,0,NA,NA,NA,2012-01-17
"104505","pacific heights","san francisco","san francisco",6200,3,NA,1958,0,NA,NA,NA,2012-01-17
"104506","pacific heights","san francisco","san francisco",9990,5,NA,NA,0,NA,NA,NA,2012-01-17
"104507","pacific heights","san francisco","san francisco",2395,1,NA,NA,0,NA,NA,NA,2006-07-14
"104508","pacific heights","san francisco","san francisco",2400,2,NA,NA,0,NA,NA,NA,2006-07-14
"104509","pacific heights","san francisco","san francisco",4550,2,1,NA,0,NA,NA,NA,2006-07-14
"104510","pacific heights","san francisco","san francisco",1700,1,1,NA,0,NA,NA,NA,2004-10-22
"104511","pacific heights","san francisco","san francisco",2690,3,NA,NA,0,NA,NA,NA,2004-10-22
"104512","pacific heights","san francisco","san francisco",3300,2,2,NA,0,NA,NA,NA,2004-10-22
"104513","pacific heights","san francisco","san francisco",2420,1,NA,NA,0,NA,NA,NA,2009-01-14
"104514","pacific heights","san francisco","san francisco",2300,1,NA,NA,0,NA,NA,NA,2009-01-16
"104515","pacific heights","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2009-01-16
"104516","pacific heights","san francisco","san francisco",3500,2,NA,NA,0,NA,NA,NA,2009-01-16
"104517","pacific heights","san francisco","san francisco",3895,2,NA,NA,0,NA,NA,NA,2009-01-16
"104519","pacific heights","san francisco","san francisco",1386,1,NA,NA,0,NA,NA,NA,2004-10-24
"104522","pacific heights","san francisco","san francisco",1750,2,NA,NA,0,NA,NA,NA,2004-10-24
"104526","pacific heights","san francisco","san francisco",2150,1,1,NA,0,NA,NA,NA,2004-10-24
"104528","pacific heights","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2004-10-24
"104530","pacific heights","san francisco","san francisco",3250,2,2,NA,0,NA,NA,NA,2004-10-24
"104534","pacific heights","san francisco","san francisco",3300,1,1,NA,0,NA,NA,NA,2004-10-24
"104536","pacific heights","san francisco","san francisco",3500,2,2,NA,0,NA,NA,NA,2004-10-24
"104538","pacific heights","san francisco","san francisco",3850,2,2,NA,0,NA,NA,NA,2004-10-24
"104540","pacific heights","san francisco","san francisco",5500,3,2,NA,0,NA,NA,NA,2004-10-24
"104542","pacific heights","san francisco","san francisco",3400,2,NA,NA,0,"631",37.793112,-122.424572,2013-01-14
